accident_id,occr_date,daynight,wday,assault,damaged,assault_id,damaged_id,location_id,violation_id,road_type_l_id,road_type_id,acc_type_l_id,acc_type_id,acc_type_id,acc_type_l_id,acc_type,acc_type_l_id,acc_type_l,assault_id,assault,accident_id,death,serious,injured,slight,wound,damaged_id,damaged,violation_id,violation,road_type_id,road_type_l_id,road_form,road_type_l_id,road_form_l,accident_id,assault_id,damaged_id,location_id,sido,sgg,weather_id,area_id,area_nm,measure_dt,temperature,rainfall,wind_speed,wind_direction,humidity,snow_drifts,ground_temperature
33489,00:00.0,2,목,승합차,0,2,17,132,20,5,6,2,20,20,2,공작물충돌,2,차량단독,2,승합차,33489,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,33489,2,17,132,충남,천안,479036,232,천안,00:00.0,26.6,0,1.8,250,76,0,25.9
22937,00:00.0,1,토,화물차,승합차,8,11,82,3,5,6,3,5,5,3,정면충돌,3,차대차,8,화물차,22937,1,18,7,10,0,11,승합차,3,중앙선 침범,6,5,기타단일로,5,단일로,22937,8,11,82,충남,보령,486850,235,보령,00:00.0,21.5,0,0.7,110,82,0,28.8
27978,00:00.0,2,금,승용차,0,10,17,61,20,5,6,2,15,15,2,기타,2,차량단독,10,승용차,27978,1,2,1,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,27978,10,17,61,충남,부여,496275,236,부여,00:00.0,25.7,0,4.5,200,77,0,23.9
27701,00:00.0,2,목,화물차,보행자,8,1,72,20,5,6,4,15,15,2,기타,4,차대사람,8,화물차,27701,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,27701,8,1,72,전남,해남,643016,261,해남,00:00.0,13.2,0,0.1,0,100,0,17.2
31625,00:00.0,1,금,농기계,0,5,17,55,20,7,14,2,20,20,2,공작물충돌,2,차량단독,5,농기계,31625,1,1,0,0,0,17,0,20,안전운전 의무 불이행,14,7,기타/불명,7,기타/불명,31625,5,17,55,제주,제주,355453,184,제주,00:00.0,24.6,0,2.2,20,79,0,39.1
28661,00:00.0,1,토,승용차,보행자,10,1,61,20,1,9,4,15,15,2,기타,4,차대사람,10,승용차,28661,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,9,1,교차로내,1,교차로,28661,10,1,61,충남,부여,496476,236,부여,00:00.0,26.8,0,1.4,140,73,0,31
24103,00:00.0,1,월,원동기장치자전거,0,3,17,152,20,5,6,2,20,20,2,공작물충돌,2,차량단독,3,원동기장치자전거,24103,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,24103,3,17,152,전북,부안,510398,243,부안,00:00.0,5.9,0,1.5,50,50,0,4.1
22605,00:00.0,2,목,승용차,보행자,10,1,86,20,1,11,4,9,9,4,횡단중,4,차대사람,10,승용차,22605,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,11,1,교차로부근,1,교차로,22605,10,1,86,경남,진주,386536,192,진주,00:00.0,-4.1,0,0.3,0,61,0,-3.1
25646,00:00.0,1,화,건설기계,자전거,12,6,121,20,5,6,3,18,18,3,측면직각충돌,3,차대차,12,건설기계,25646,1,1,0,0,0,6,자전거,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,25646,12,6,121,경남,의령군,662373,263,의령군,00:00.0,0.9,0,5.2,70,48,0,-0.6
26916,00:00.0,1,금,승용차,0,10,17,121,20,5,6,2,15,15,2,기타,2,차량단독,10,승용차,26916,1,3,2,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,26916,10,17,121,경남,의령군,662782,263,의령군,00:00.0,-0.6,0,0.3,0,70,0,0.1
29134,00:00.0,2,토,자전거,승용차,9,16,120,13,5,6,3,15,15,2,기타,3,차대차,9,자전거,29134,1,1,0,0,0,16,승용차,13,차로위반(진로변경 위반),6,5,기타단일로,5,단일로,29134,9,16,120,전북,남원,541734,247,남원,00:00.0,20.9,0,1.6,20,80,0,21.6
24523,00:00.0,2,토,승용차,화물차,10,15,23,20,5,6,3,12,12,3,주정차중 추돌,3,차대차,10,승용차,24523,1,1,0,0,0,15,화물차,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,24523,10,15,23,전남,광양시,672462,266,광양시,00:00.0,3.3,0,1.9,290,60,0,0.7
27848,00:00.0,1,월,화물차,0,8,17,23,20,5,6,2,20,20,2,공작물충돌,2,차량단독,8,화물차,27848,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,27848,8,17,23,전남,광양시,677732,266,광양시,00:00.0,27.4,0,3.3,160,63,0,35
22521,00:00.0,2,화,화물차,0,8,17,86,20,5,6,2,20,20,2,공작물충돌,2,차량단독,8,화물차,22521,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,22521,8,17,86,경남,진주,393860,192,진주,00:00.0,9.8,0,1.1,90,71,0,7.8
24095,00:00.0,2,일,승용차,보행자,10,1,78,20,5,6,4,9,9,4,횡단중,4,차대사람,10,승용차,24095,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,24095,10,1,78,경기,양평,404649,202,양평,00:00.0,-0.5,0,3,320,16,0,-2.6
23646,00:00.0,2,수,승용차,보행자,10,1,78,20,5,6,4,15,15,2,기타,4,차대사람,10,승용차,23646,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,23646,10,1,78,경기,양평,406067,202,양평,00:00.0,8.3,0,0.2,0,56,0,6.3
22578,00:00.0,2,금,화물차,화물차,8,15,144,20,5,6,3,10,10,3,진행중 추돌,3,차대차,8,화물차,22578,1,2,0,1,0,15,화물차,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,22578,8,15,144,경기,이천,417903,203,이천,00:00.0,25.9,0,1.3,50,76,0,26.2
22575,00:00.0,1,목,화물차,승용차,8,16,144,20,5,6,3,12,12,3,주정차중 추돌,3,차대차,8,화물차,22575,2,2,0,0,0,16,승용차,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,22575,8,16,144,경기,이천,418732,203,이천,00:00.0,27.1,0,1.5,360,32,0,35.4
31015,00:00.0,2,수,원동기장치자전거,자전거,3,6,84,20,5,6,3,15,15,2,기타,3,차대차,3,원동기장치자전거,31015,1,2,1,0,0,6,자전거,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,31015,3,6,84,경남,김해시,571918,253,김해시,00:00.0,8.8,0,1.3,230,44,0,3.6
25281,00:00.0,1,일,승합차,승합차,2,11,130,20,5,6,3,15,15,2,기타,3,차대차,2,승합차,25281,2,6,3,1,0,11,승합차,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,25281,2,11,130,강원,홍천,438383,212,홍천,00:00.0,4.1,0,0.5,180,50,0,0.7
27847,00:00.0,1,금,원동기장치자전거,승용차,3,16,53,20,5,6,3,5,5,3,정면충돌,3,차대차,3,원동기장치자전거,27847,1,1,0,0,0,16,승용차,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,27847,3,16,53,경북,영주,695202,272,영주,00:00.0,24.1,0,3.8,320,57,0,27.2
27977,00:00.0,1,금,이륜차,0,7,17,32,15,5,6,2,2,2,2,전도전복,2,차량단독,7,이륜차,27977,1,1,0,0,0,17,0,15,기타(운전자법규위반),6,5,기타단일로,5,단일로,27977,7,17,32,경북,청송군,711258,276,청송군,00:00.0,27.9,0,3.1,110,54,0,36.5
25568,00:00.0,1,금,화물차,화물차,8,15,32,3,5,6,3,5,5,3,정면충돌,3,차대차,8,화물차,25568,1,2,0,1,0,15,화물차,3,중앙선 침범,6,5,기타단일로,5,단일로,25568,8,15,32,경북,청송군,715283,276,청송군,00:00.0,-2.9,0,0.2,0,54,0,-1.5
25000,00:00.0,2,월,건설기계,승용차,12,16,84,19,1,11,3,18,18,3,측면직각충돌,3,차대차,12,건설기계,25000,2,3,1,0,0,16,승용차,19,안전거리 미확보,11,1,교차로부근,1,교차로,25000,12,16,84,경남,김해시,578743,253,김해시,00:00.0,3.5,3.5,4.2,320,87,0,2.3
28909,00:00.0,2,수,승용차,0,10,17,149,20,1,9,2,20,20,2,공작물충돌,2,차량단독,10,승용차,28909,1,1,0,0,0,17,0,20,안전운전 의무 불이행,9,1,교차로내,1,교차로,28909,10,17,149,경남,양산시,608551,257,양산시,00:00.0,14.2,0,2.5,340,33,0,11.8
24037,00:00.0,2,수,승용차,0,10,17,91,20,5,6,2,2,2,2,전도전복,2,차량단독,10,승용차,24037,1,3,2,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,24037,10,17,91,경북,구미,735695,279,구미,00:00.0,14,0,2.8,90,83,0,12.7
28222,00:00.0,2,수,승용차,보행자,10,1,91,20,1,11,4,9,9,4,횡단중,4,차대사람,10,승용차,28222,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,11,1,교차로부근,1,교차로,28222,10,1,91,경북,구미,740249,279,구미,00:00.0,12.9,0,2.7,290,45,0,13.9
23016,00:00.0,2,수,화물차,0,8,17,109,20,5,6,2,20,20,2,공작물충돌,2,차량단독,8,화물차,23016,1,5,4,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,23016,8,17,109,충북,보은,469053,226,보은,00:00.0,17.7,0,1.9,160,70,0,18.4
30528,00:00.0,2,수,승합차,보행자,2,1,109,20,5,6,4,16,16,4,차도통행중,4,차대사람,2,승합차,30528,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,30528,2,1,109,충북,보은,469562,226,보은,00:00.0,18.8,0,0.4,0,81,0,18.8
32380,00:00.0,2,일,화물차,화물차,8,15,162,20,5,6,3,12,12,3,주정차중 추돌,3,차대차,8,화물차,32380,1,3,0,2,0,15,화물차,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,32380,8,15,162,전남,보성군,617430,258,보성군,00:00.0,12.5,0,1.5,270,76,0,12.6
31738,00:00.0,2,수,화물차,화물차,8,15,132,3,5,6,3,18,18,3,측면직각충돌,3,차대차,8,화물차,31738,1,2,1,0,0,15,화물차,3,중앙선 침범,6,5,기타단일로,5,단일로,31738,8,15,132,충남,천안,478492,232,천안,00:00.0,20.8,0,3.2,110,60,0,20.6
22777,00:00.0,2,일,승합차,승용차,2,16,132,20,5,6,3,15,15,2,기타,3,차대차,2,승합차,22777,1,9,4,4,0,16,승용차,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,22777,2,16,132,충남,천안,478588,232,천안,00:00.0,21.6,0,0.2,0,86,0,21.8
25142,00:00.0,2,월,승용차,보행자,10,1,132,20,1,9,4,16,16,4,차도통행중,4,차대사람,10,승용차,25142,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,9,1,교차로내,1,교차로,25142,10,1,132,충남,천안,482325,232,천안,00:00.0,3.4,0,5.7,250,81,0,2.6
27084,00:00.0,2,금,원동기장치자전거,0,3,17,5,20,1,9,2,15,15,2,기타,2,차량단독,3,원동기장치자전거,27084,1,1,0,0,0,17,0,20,안전운전 의무 불이행,9,1,교차로내,1,교차로,27084,3,17,5,경북,영천,748576,281,영천,00:00.0,22.7,0,1,250,54,0,21.1
26488,00:00.0,1,토,화물차,보행자,8,1,162,20,5,6,4,15,15,2,기타,4,차대사람,8,화물차,26488,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,26488,8,1,162,전남,보성군,618574,258,보성군,00:00.0,2.4,0,3.7,250,69,0,3.5
27113,00:00.0,2,목,승용차,0,10,17,82,20,5,6,2,2,2,2,전도전복,2,차량단독,10,승용차,27113,1,4,3,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,27113,10,17,82,충남,보령,487133,235,보령,00:00.0,19.1,0,0,0,92,0,19.2
31918,00:00.0,1,목,승용차,0,10,17,82,20,5,6,2,20,20,2,공작물충돌,2,차량단독,10,승용차,31918,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,31918,10,17,82,충남,보령,487482,235,보령,00:00.0,23.9,0.5,0.9,360,91,0,25.2
26215,00:00.0,2,금,승용차,보행자,10,1,82,7,5,16,4,9,9,4,횡단중,4,차대사람,10,승용차,26215,1,1,0,0,0,1,보행자,7,보행자 보호의무 위반,16,5,횡단보도부근,5,단일로,26215,10,1,82,충남,보령,489527,235,보령,00:00.0,17.3,0,1,320,72,0,14.4
23611,00:00.0,1,화,화물차,0,8,17,72,20,5,6,2,15,15,2,기타,2,차량단독,8,화물차,23611,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,23611,8,17,72,전남,해남,638950,261,해남,00:00.0,7.5,0,6.6,290,41,0,10.9
31749,00:00.0,2,금,승용차,보행자,10,1,61,20,5,6,4,15,15,2,기타,4,차대사람,10,승용차,31749,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,31749,10,1,61,충남,부여,496626,236,부여,00:00.0,29.5,0,1.7,250,58,0,35
31791,00:00.0,1,토,승용차,승용차,10,16,61,20,5,6,3,18,18,3,측면직각충돌,3,차대차,10,승용차,31791,1,5,4,0,0,16,승용차,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,31791,10,16,61,충남,부여,497479,236,부여,00:00.0,23.5,0,1,320,86,0,24.8
29536,00:00.0,2,화,승용차,이륜차,10,14,61,20,5,6,3,15,15,2,기타,3,차대차,10,승용차,29536,1,1,0,0,0,14,이륜차,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,29536,10,14,61,충남,부여,498738,236,부여,00:00.0,18,0,1.5,360,47,0,16
23470,00:00.0,2,일,승용차,0,10,17,21,20,5,6,2,8,8,2,도로이탈 추락,2,차량단독,10,승용차,23470,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,23470,10,17,21,경북,경주시,753530,283,경주시,00:00.0,15.2,0,4.1,180,94,0,13.9
26686,00:00.0,1,수,농기계,원동기장치자전거,5,2,21,20,5,6,3,18,18,3,측면직각충돌,3,차대차,5,농기계,26686,1,1,0,0,0,2,원동기장치자전거,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,26686,5,2,21,경북,경주시,757975,283,경주시,00:00.0,14.3,0,2.1,160,55,0,17.4
25368,00:00.0,1,화,승합차,농기계,2,4,21,20,5,6,3,18,18,3,측면직각충돌,3,차대차,2,승합차,25368,1,1,0,0,0,4,농기계,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,25368,2,4,21,경북,경주시,759295,283,경주시,00:00.0,-2.2,0,5.1,290,38,0,-0.4
23216,00:00.0,1,목,이륜차,0,7,17,146,20,1,9,2,20,20,2,공작물충돌,2,차량단독,7,이륜차,23216,1,1,0,0,0,17,0,20,안전운전 의무 불이행,9,1,교차로내,1,교차로,23216,7,17,146,경남,거창,763086,284,거창,00:00.0,22.9,0,1,90,41,0,38.7
23236,00:00.0,2,월,승용차,농기계,10,4,72,20,5,6,3,10,10,3,진행중 추돌,3,차대차,10,승용차,23236,1,1,0,0,0,4,농기계,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,23236,10,4,72,전남,해남,639604,261,해남,00:00.0,17,0,4.2,90,79,0,16.8
25726,00:00.0,2,월,화물차,화물차,8,15,72,3,5,6,3,5,5,3,정면충돌,3,차대차,8,화물차,25726,1,4,3,0,0,15,화물차,3,중앙선 침범,6,5,기타단일로,5,단일로,25726,8,15,72,전남,해남,645144,261,해남,00:00.0,4.8,0,3,290,66,0,6
27087,00:00.0,1,일,승용차,보행자,10,1,47,20,1,11,4,9,9,4,횡단중,4,차대사람,10,승용차,27087,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,11,1,교차로부근,1,교차로,27087,10,1,47,경남,합천,774972,285,합천,00:00.0,21.7,0,0.8,90,46,0,26.1
23063,00:00.0,2,금,화물차,이륜차,8,14,151,16,1,9,3,18,18,3,측면직각충돌,3,차대차,8,화물차,23063,1,1,0,0,0,14,이륜차,16,과속,9,1,교차로내,1,교차로,23063,8,14,151,전남,고흥,649147,262,고흥,00:00.0,19.4,0,0.8,110,66,0,21.1
27623,00:00.0,2,금,승용차,보행자,10,1,23,20,5,6,4,15,15,2,기타,4,차대사람,10,승용차,27623,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,27623,10,1,23,전남,광양시,679009,266,광양시,00:00.0,19,0,2.8,70,64,0,15.7
29407,00:00.0,1,수,승용차,보행자,10,1,92,20,1,11,4,15,15,2,기타,4,차대사람,10,승용차,29407,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,11,1,교차로부근,1,교차로,29407,10,1,92,경남,밀양,785157,288,밀양,00:00.0,-2.1,0,0,0,83,0,0.3
24701,00:00.0,1,수,승용차,0,10,17,145,20,5,6,2,20,20,2,공작물충돌,2,차량단독,10,승용차,24701,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,24701,10,17,145,경남,산청,787054,289,산청,00:00.0,2.8,0,1.4,270,52,0,0.1
24380,00:00.0,2,월,원동기장치자전거,0,3,17,145,20,5,6,2,20,20,2,공작물충돌,2,차량단독,3,원동기장치자전거,24380,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,24380,3,17,145,경남,산청,788342,289,산청,00:00.0,11.8,0,0.9,140,53,0,7.5
31935,00:00.0,2,일,승합차,0,2,17,80,20,5,6,2,20,20,2,공작물충돌,2,차량단독,2,승합차,31935,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,31935,2,17,80,경남,거제,799791,294,거제,00:00.0,25.9,0,0.3,0,85,0,27.2
25104,00:00.0,1,목,화물차,0,8,17,120,20,5,6,2,8,8,2,도로이탈 추락,2,차량단독,8,화물차,25104,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,25104,8,17,120,전북,남원,536306,247,남원,00:00.0,1.6,0,2.8,250,50,0,0
23569,00:00.0,1,금,특수차,0,13,17,15,20,5,6,2,8,8,2,도로이탈 추락,2,차량단독,13,특수차,23569,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,23569,13,17,15,전북,장수,546114,248,장수,00:00.0,2.8,0,0.5,290,48,0,4.5
29144,00:00.0,2,일,원동기장치자전거,화물차,3,15,49,20,5,6,3,15,15,2,기타,3,차대차,3,원동기장치자전거,29144,1,1,0,0,0,15,화물차,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,29144,3,15,49,경북,문경,704360,273,문경,00:00.0,16.7,0,0.8,290,88,0,19.1
23792,00:00.0,2,금,화물차,0,8,17,137,20,5,6,2,2,2,2,전도전복,2,차량단독,8,화물차,23792,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,23792,8,17,137,전남,영광군,565872,252,영광군,00:00.0,20.2,0,3.5,360,95,0,21.2
32164,00:00.0,1,일,승용차,0,10,17,84,20,1,9,2,20,20,2,공작물충돌,2,차량단독,10,승용차,32164,1,5,2,2,0,17,0,20,안전운전 의무 불이행,9,1,교차로내,1,교차로,32164,10,17,84,경남,김해시,575698,253,김해시,00:00.0,24.9,0,0.5,180,85,0,21.1
22744,00:00.0,1,월,화물차,0,8,17,84,20,5,6,2,15,15,2,기타,2,차량단독,8,화물차,22744,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,22744,8,17,84,경남,김해시,579423,253,김해시,00:00.0,-4.1,0,4.1,320,38,0,-4.2
28941,00:00.0,2,수,화물차,승용차,8,16,45,3,5,6,3,5,5,3,정면충돌,3,차대차,8,화물차,28941,1,2,1,0,0,16,승용차,3,중앙선 침범,6,5,기타단일로,5,단일로,28941,8,16,45,전북,순창군,583726,254,순창군,00:00.0,23.1,0.5,0.9,140,86,0,24
28764,00:00.0,2,일,화물차,보행자,8,1,13,20,7,14,4,9,9,4,횡단중,4,차대사람,8,화물차,28764,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,14,7,기타/불명,7,기타/불명,28764,8,1,13,경북,영덕,723284,277,영덕,00:00.0,10.1,0,7.8,250,36,0,6.7
30009,00:00.0,2,토,승용차,0,10,17,149,20,5,6,2,20,20,2,공작물충돌,2,차량단독,10,승용차,30009,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,30009,10,17,149,경남,양산시,605598,257,양산시,00:00.0,22.9,0,3,230,70,0,22.7
30512,00:00.0,2,일,농기계,0,5,17,162,20,5,6,2,20,20,2,공작물충돌,2,차량단독,5,농기계,30512,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,30512,5,17,162,전남,보성군,615243,258,보성군,00:00.0,28.2,0,2.3,140,81,0,31.2
22530,00:00.0,1,월,건설기계,보행자,12,1,67,20,1,9,4,15,15,2,기타,4,차대사람,12,건설기계,22530,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,9,1,교차로내,1,교차로,22530,12,1,67,강원,춘천,44116,101,춘천,00:00.0,-4.2,0,0.7,360,76,0,-0.2
27121,00:00.0,2,토,승용차,원동기장치자전거,10,2,67,2,1,9,3,5,5,3,정면충돌,3,차대차,10,승용차,27121,1,2,1,0,0,2,원동기장치자전거,2,신호위반,9,1,교차로내,1,교차로,27121,10,2,67,강원,춘천,49454,101,춘천,00:00.0,27.1,0,1.1,270,90,0,26.3
26482,00:00.0,1,목,승합차,자전거,2,6,67,20,1,11,3,15,15,2,기타,3,차대차,2,승합차,26482,1,1,0,0,0,6,자전거,20,안전운전 의무 불이행,11,1,교차로부근,1,교차로,26482,2,6,67,강원,춘천,52424,101,춘천,00:00.0,-1.8,0,0.8,50,40,4,-1
32428,00:00.0,1,수,이륜차,0,7,17,124,20,5,6,2,13,13,2,도로이탈 기타,2,차량단독,7,이륜차,32428,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,32428,7,17,124,경북,의성,731795,278,의성,00:00.0,9.8,0,3.2,270,40,0,17.5
23481,00:00.0,1,토,승용차,0,10,17,5,20,5,6,2,20,20,2,공작물충돌,2,차량단독,10,승용차,23481,1,5,3,1,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,23481,10,17,5,경북,영천,744063,281,영천,00:00.0,8.6,0,5.9,290,27,0,9.2
25588,00:00.0,2,월,승용차,0,10,17,41,20,5,6,2,20,20,2,공작물충돌,2,차량단독,10,승용차,25588,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,25588,10,17,41,강원,동해,86464,106,동해,00:00.0,11.6,0,1,200,92,0,11.2
24455,00:00.0,2,토,불명,승용차,6,16,148,20,5,6,3,15,15,2,기타,3,차대차,6,불명,24455,1,1,0,0,0,16,승용차,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,24455,6,16,148,서울,서울,89151,108,서울,00:00.0,1.7,0,2.4,290,77,0,0.1
23620,00:00.0,1,금,화물차,보행자,8,1,148,20,5,6,4,15,15,2,기타,4,차대사람,8,화물차,23620,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,23620,8,1,148,서울,서울,90308,108,서울,00:00.0,8,0,2.9,50,47,0,6
23770,00:00.0,1,토,이륜차,보행자,7,1,148,20,5,17,4,15,15,2,기타,4,차대사람,7,이륜차,23770,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,17,5,횡단보도상,5,단일로,23770,7,1,148,서울,서울,90502,108,서울,00:00.0,11.9,0.4,7.1,70,68,0,11.4
23167,00:00.0,1,화,승합차,보행자,2,1,148,20,5,6,4,9,9,4,횡단중,4,차대사람,2,승합차,23167,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,23167,2,1,148,서울,서울,91254,108,서울,00:00.0,27.6,0,4.9,250,24,0,36.3
23852,00:00.0,1,수,원동기장치자전거,0,3,17,148,20,5,6,2,2,2,2,전도전복,2,차량단독,3,원동기장치자전거,23852,1,2,0,0,1,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,23852,3,17,148,서울,서울,91268,108,서울,00:00.0,18.8,0,1.8,250,55,0,19.8
23357,00:00.0,1,월,이륜차,승용차,7,16,148,5,1,11,3,18,18,3,측면직각충돌,3,차대차,7,이륜차,23357,1,3,0,2,0,16,승용차,5,교차로 통행방법 위반,11,1,교차로부근,1,교차로,23357,7,16,148,서울,서울,91557,108,서울,00:00.0,22.2,0,1.2,70,43,0,24.9
23784,00:00.0,1,월,화물차,보행자,8,1,148,20,1,11,4,9,9,4,횡단중,4,차대사람,8,화물차,23784,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,11,1,교차로부근,1,교차로,23784,8,1,148,서울,서울,91565,108,서울,00:00.0,28.2,0,4,290,24,0,43.9
27974,00:00.0,2,목,자전거,승용차,9,16,148,3,5,6,3,5,5,3,정면충돌,3,차대차,9,자전거,27974,1,1,0,0,0,16,승용차,3,중앙선 침범,6,5,기타단일로,5,단일로,27974,9,16,148,서울,서울,92128,108,서울,00:00.0,22.3,0,1.3,70,58,0,21.9
27569,00:00.0,2,수,승합차,이륜차,2,14,118,22,5,6,3,10,10,3,진행중 추돌,3,차대차,2,승합차,27569,1,1,0,0,0,14,이륜차,22,앞지르기 금지위반,6,5,기타단일로,5,단일로,27569,2,14,118,전남,장흥,632042,260,장흥,00:00.0,22.6,0,3.5,140,78,0,22.8
23779,00:00.0,2,수,승용차,승용차,10,16,5,20,1,9,3,18,18,3,측면직각충돌,3,차대차,10,승용차,23779,1,2,0,1,0,16,승용차,20,안전운전 의무 불이행,9,1,교차로내,1,교차로,23779,10,16,5,경북,영천,745672,281,영천,00:00.0,18.5,0,2.8,110,73,0,19.3
25506,00:00.0,1,화,승용차,보행자,10,1,21,20,5,6,4,9,9,4,횡단중,4,차대사람,10,승용차,25506,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,25506,10,1,21,경북,경주시,750902,283,경주시,00:00.0,1.1,0,1.4,250,38,0,-0.8
24417,00:00.0,1,금,승용차,자전거,10,6,21,20,5,6,3,18,18,3,측면직각충돌,3,차대차,10,승용차,24417,1,1,0,0,0,6,자전거,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,24417,10,6,21,경북,경주시,751977,283,경주시,00:00.0,-0.7,0,6.7,290,31,0,1
23654,00:00.0,1,목,화물차,0,8,17,47,20,5,6,2,20,20,2,공작물충돌,2,차량단독,8,화물차,23654,1,2,0,1,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,23654,8,17,47,경남,합천,770694,285,합천,00:00.0,15.1,0,2.2,340,15,0,19.8
23422,00:00.0,1,목,승용차,보행자,10,1,151,20,5,6,4,15,15,2,기타,4,차대사람,10,승용차,23422,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,23422,10,1,151,전남,고흥,648618,262,고흥,00:00.0,17.7,0,2.5,160,75,0,25.7
26771,00:00.0,1,화,승합차,0,2,17,121,22,5,4,2,8,8,2,도로이탈 추락,2,차량단독,2,승합차,26771,4,10,6,0,0,17,0,22,앞지르기 금지위반,4,5,교량위,5,단일로,26771,2,17,121,경남,의령군,655148,263,의령군,00:00.0,0.8,0,3.3,90,98,0,0
27538,00:00.0,2,월,승용차,보행자,10,1,121,20,5,4,4,16,16,4,차도통행중,4,차대사람,10,승용차,27538,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,4,5,교량위,5,단일로,27538,10,1,121,경남,의령군,660680,263,의령군,00:00.0,17.4,0,0.8,50,84,0,19.5
